userId,movieId,rating,timestamp
274,4979,3.5,1171511553
219,8371,0.5,1195699587
586,95167,5.0,1529899341
274,8376,1.5,1171492222
317,1258,5.0,1430517217
512,350,3.0,841449461
305,61024,3.0,1520706872
228,1196,4.0,1363222890
368,908,3.0,971273222
534,1291,4.5,1459787998
21,103819,1.5,1376823528
70,4995,4.5,1355198459
21,68954,4.5,1407617748
68,2717,2.0,1158535072
405,77266,3.5,1298423995
260,5673,3.0,1109408531
359,2407,3.5,1192499103
414,2766,3.0,961437391
430,1374,4.0,965600256
600,5902,5.0,1237709173
606,1291,4.0,1171754643
328,3793,0.5,1494211590
160,1127,2.0,971113711
558,2987,4.0,1035415942
274,1258,4.5,1171409235
414,1701,2.0,1007394168
351,92048,4.0,1328296773
599,2119,1.0,1519146564
382,1230,5.0,1515148964
247,139385,5.0,1467646385
105,8368,4.0,1446573691
217,1591,2.0,955941460
570,11,3.5,1181477768
344,7099,4.5,1420496867
4,2763,1.0,964778621
428,4310,3.0,1111524703
168,3730,4.5,1306806629
68,4141,3.0,1275958202
393,2329,5.0,1430506129
63,48780,3.5,1443200478
135,1356,2.0,1009691726
568,1104,5.0,1243575815
45,50872,5.0,1193288853
156,1916,1.0,951113118
599,103228,3.0,1498528070
517,1020,2.0,1487962903
74,2360,4.5,1207500558
240,208,4.0,849122195
409,3363,5.0,967920079
599,782,2.5,1498514201
597,2423,2.0,941641362
534,8972,3.5,1459787995
305,89118,0.5,1518197698
489,54259,3.0,1334587966
534,53121,3.0,1459787998
385,580,3.0,865026595
357,920,5.0,1348610673
424,32587,3.0,1457844589
19,830,2.0,965707016
210,135143,4.5,1517086938
104,2325,3.5,1165481857
52,79091,4.0,1468051426
113,4130,2.0,980087663
357,52435,3.5,1348610895
4,588,4.0,945079670
24,5418,4.0,1458941561
111,55276,4.0,1519339024
606,282,4.0,1171236810
279,71838,3.5,1506395227
605,6624,3.0,1277096115
378,2959,3.5,1445345887
503,608,4.0,1335219379
414,142509,3.0,1511541327
260,4641,5.0,1109409159
447,374,3.0,836962190
603,587,3.0,954482736
425,8783,3.0,1106482923
240,539,3.0,849122301
132,34,1.5,1157921395
202,1188,4.0,974923720
572,1356,4.0,945888747
354,3489,3.5,1200953457
322,597,3.0,1217676274
477,6537,3.5,1200941220
580,6539,4.0,1167673988
201,1527,4.0,941211417
8,454,4.0,839463546
52,2959,4.5,1468051516
232,2137,3.0,1182909951
380,5264,3.0,1494268052
247,73017,3.0,1467646504
339,1077,4.5,1460182710
419,1876,4.0,1318337757
560,79702,2.5,1469654725
303,6333,5.0,1053302932
567,166534,2.5,1525287859
599,7373,3.5,1498798228
275,3897,4.0,1049077486
23,1212,5.0,1107162640
41,1485,3.0,1459368587
584,204,4.0,834987933
527,3359,4.0,1033173644
232,4776,4.5,1206995960
249,8360,3.5,1354225711
380,55820,4.0,1493420465
326,71033,4.5,1322867515
357,337,3.5,1348612285
509,48780,3.5,1435993404
509,3034,3.0,1436000029
596,90746,3.5,1535826991
436,333,3.0,833529821
580,2360,4.5,1167673700
610,159093,3.0,1493847704
570,260,3.5,1181476632
279,588,2.0,1506395337
599,3200,4.0,1498499335
570,8636,3.5,1181478721
419,292,4.5,1321659161
305,55820,4.0,1525031014
599,7624,2.5,1519235950
68,4372,3.0,1267239195
474,1977,1.5,1056041409
19,3072,2.0,965706045
221,1214,5.0,1118246884
339,1291,4.0,1460182427
18,135569,3.5,1477849300
307,1895,2.0,1186087545
330,1391,5.0,1285905736
414,71535,5.0,1273977367
132,2987,3.0,1157921264
318,76093,4.0,1333821979
339,1653,5.0,1460182152
220,316,2.0,1230055774
177,60950,3.0,1435525606
410,4077,5.0,990728072
474,1917,1.5,1053021886
182,6341,4.0,1069633932
298,80489,3.5,1447516992
560,47997,4.0,1469651032
359,1277,4.0,1192499629
361,1580,3.5,1204047900
387,2699,3.0,1168673969
42,4008,4.0,996258942
394,50,5.0,838994626
414,2942,2.0,961514461
411,442,3.0,835532508
474,4998,3.5,1139102575
476,224,4.0,835022226
274,2093,3.5,1172007826
151,609,4.0,855947434
578,56389,4.0,1300996756
411,661,2.0,835533404
21,103810,3.5,1403460755
605,6541,2.5,1277176121
480,2968,2.5,1179179067
274,784,2.5,1171943625
328,52281,2.0,1494211912
268,2717,2.0,940182508
606,3108,4.0,1171736558
599,51080,2.0,1498510500
524,86,3.0,852404550
290,2699,3.0,975032185
320,26555,3.5,1284251103
84,593,5.0,857653593
469,858,5.0,965333666
103,1093,3.5,1431968141
33,1545,5.0,939715414
608,3252,4.0,1189471105
227,2959,5.0,1447189502
477,1777,3.0,1200946429
298,58655,2.0,1476628475
471,168252,4.5,1496669544
57,1282,4.0,965796031
414,5346,1.0,1024928888
432,597,4.0,1316391561
561,555,2.5,1491095308
606,27255,3.5,1201789185
422,4855,4.0,1004469938
153,56367,4.0,1525548385
416,4306,0.5,1187496641
51,8784,4.0,1230931760
370,5782,3.0,1159163483
605,2011,4.0,1277097152
599,60291,3.5,1519244247
122,5110,5.0,1461562986
428,1909,2.0,1111523259
41,4890,3.0,1458940253
474,2642,1.5,1053021706
432,5418,4.5,1328232881
42,4153,3.0,996216406
28,3408,3.0,1242290472
177,946,4.0,1435540551
297,1518,2.0,900872083
596,87304,3.5,1535832563
176,296,3.0,840108527
232,51937,3.0,1218167358
80,53322,4.0,1377309208
202,2146,3.0,975015599
193,86347,0.5,1436558865
217,2463,3.0,955943785
219,34150,2.0,1195699209
414,3270,2.5,1511541458
268,2324,2.0,940266931
427,1527,3.0,1053068805
480,2094,3.0,1179159579
226,3210,4.0,1095711725
292,1035,4.0,1332678645
288,3159,3.0,994188054
387,25898,4.0,1155284315
610,61262,1.5,1493849289
332,7153,4.0,1352672169
381,52975,4.0,1187320040
33,2355,5.0,939718916
19,1583,3.0,965704375
438,1722,3.5,1105911428
599,1645,3.0,1498525684
249,69481,4.5,1347317527
387,3461,3.0,1094877628
55,2890,4.0,1312747625
561,5541,4.5,1491092262
305,90405,3.0,1520341535
292,3985,3.0,1293562754
226,3703,4.0,1159219758
226,46948,3.5,1162249533
527,1097,5.0,1033173716
274,1235,4.5,1175660948
573,1411,3.0,1186588695
603,4690,3.0,1000194455
89,80860,2.5,1520408918
68,2671,3.0,1158532839
484,1982,3.0,1342298165
288,1983,2.0,976139017
361,780,3.5,1204045269
272,1721,2.5,1532266441
381,2987,3.0,1165975328
414,1380,3.0,961514273
4,4166,3.0,986848700
104,8368,4.0,1087721472
555,3395,3.0,978823569
177,2321,3.0,1435890751
570,2115,4.0,1181478097
590,1022,4.5,1258422411
318,84187,3.5,1455891341
599,115149,3.0,1498529679
232,69784,2.5,1269572816
559,455,1.0,845476370
232,48385,3.5,1165732799
271,3006,4.0,1234301749
298,134783,2.0,1458650075
376,4226,5.0,1364933036
414,2893,3.0,961437647
242,590,3.0,834073039
428,70,3.0,1111524672
448,96616,1.5,1376847471
280,88810,4.5,1350193811
462,53894,4.0,1190436354
314,296,1.0,834241286
606,8391,3.0,1171839204
152,89492,4.0,1450867862
571,2868,1.0,966901167
256,6874,3.5,1446580213
608,6953,2.5,1117408045
602,344,2.0,840875538
182,4873,4.5,1063646378
307,8814,2.0,1186257907
46,457,5.0,834787967
330,79132,5.0,1285904281
596,2692,4.0,1535709485
45,1393,5.0,950726330
156,2087,4.0,946800249
468,595,5.0,831400444
393,37857,4.0,1430506847
116,6539,4.0,1337200005
361,527,2.5,1204047564
314,165,2.0,834241349
509,70286,3.5,1435993497
249,74789,2.5,1346754246
479,3869,4.0,1039362337
434,4886,4.5,1270604658
430,3054,1.0,965600070
480,2000,3.0,1179162625
141,69122,3.5,1513132006
600,1088,3.5,1237851304
489,915,5.0,1332704752
483,377,1.5,1181496681
597,2240,5.0,941639635
313,2406,2.0,1030474514
414,2787,3.0,962371905
66,5617,5.0,1099187961
377,2117,5.0,1340342291
202,780,2.0,974924550
165,1210,3.0,1046741234
562,35836,3.0,1368896664
51,1918,3.0,1230932352
414,1025,4.0,961519060
318,72998,3.5,1315384680
140,858,5.0,942842394
414,4878,5.0,1016634298
279,2115,4.0,1506394809
28,34048,3.5,1234516420
380,2542,3.0,1493419882
484,6874,4.5,1342295389
534,2683,4.0,1459795330
294,597,1.0,966596492
608,708,2.0,1117408394
514,4306,4.0,1533949329
266,1517,4.0,945669505
26,592,4.0,836950245
514,1641,3.5,1533948960
177,40826,2.5,1435837219
125,128620,4.0,1476224234
603,1190,4.0,963179902
102,293,3.0,835876384
22,61323,0.5,1268727079
414,52975,3.5,1216146923
380,78105,4.0,1493420838
332,3257,2.5,1352672008
181,516,2.0,845470717
64,8464,4.0,1161520915
182,1287,3.5,1054782078
64,8622,4.0,1161520514
63,33779,5.0,1443201056
517,508,3.5,1487953226
217,3461,2.0,955941925
89,1732,2.5,1520408372
290,2160,4.0,974938393
91,4909,2.0,1112717398
167,5816,4.5,1154721707
220,53464,2.0,1243882441
170,355,2.0,840473171
57,1248,5.0,965796471
597,2988,4.0,941639892
534,784,3.5,1465036600
461,2571,0.5,1505935248
84,235,3.0,858772064
418,89745,0.5,1461868153
559,661,5.0,845476518
306,98243,3.0,1518380598
177,59369,3.5,1435526187
226,3489,3.0,1160004655
249,19,3.5,1354107358
68,31,3.5,1158535464
555,720,4.0,978840009
74,3089,5.0,1207501351
7,1101,4.0,1106635502
42,252,4.0,996220225
387,3101,3.0,1095040773
599,951,5.0,1498457229
559,485,3.0,845476159
474,2875,3.0,1047043601
474,5064,4.0,1100291927
368,648,3.0,975805490
122,53519,4.5,1461562360
292,114180,3.0,1453675903
182,2805,3.0,1063284688
274,5872,3.0,1173041218
560,27706,3.5,1469649411
342,3203,3.0,1042821991
381,2115,3.5,1165975937
32,337,3.0,856737205
140,2912,3.5,1075154522
596,91542,3.5,1535827425
492,79,4.0,863976101
6,765,3.0,845555632
42,4041,5.0,996258581
422,3157,3.0,1010279788
454,1235,5.0,1279476457
330,3996,4.5,1285905232
580,1676,4.0,1167673492
105,5378,4.0,1446573660
561,2746,3.0,1491095117
21,112006,3.5,1418063411
415,45722,2.5,1382470393
306,134368,5.0,1518380228
570,2797,3.5,1181478023
387,27788,3.5,1146459499
305,2528,3.5,1520341899
307,2361,2.0,1186173272
219,46322,3.0,1194686249
254,5952,4.0,1180445997
414,152081,4.0,1485656079
210,100611,4.5,1527266204
500,720,4.0,1005528205
391,3967,1.0,1032389568
23,1243,3.5,1107341801
448,62956,3.0,1262543184
610,97988,2.5,1493848742
596,8636,3.0,1535709844
249,97836,3.5,1359331081
222,99145,3.5,1391347837
249,3827,2.5,1355366948
474,3168,3.5,1117727808
596,182793,3.5,1535832710
274,2273,2.5,1171758673
132,2541,3.5,1157968897
84,46,3.0,858771890
610,113313,3.5,1493849001
600,4280,4.0,1237715713
555,2456,3.0,978823714
599,4285,2.5,1498518884
275,4023,4.0,1049077892
15,122904,2.0,1510571949
414,4139,3.0,1045422649
18,2011,3.5,1455748634
597,2802,3.0,941730679
566,500,4.0,849005578
28,316,4.0,1277002153
594,2058,4.5,1108974431
94,225,3.0,843406826
453,4193,4.0,1005965746
606,72603,3.0,1349083017
524,805,4.0,852030454
305,163985,4.5,1494169748
522,67197,2.0,1253343443
76,61323,3.0,1439167836
425,2600,4.5,1114173199
340,150,5.0,848666338
346,2131,4.5,1094646985
307,5283,2.5,1186172844
84,377,4.0,858772009
280,6539,3.5,1348435219
132,5620,2.0,1161799481
579,480,4.0,958881789
16,1261,4.0,1377476629
590,431,4.0,1260491595
599,86286,2.0,1519256016
414,3952,4.0,989248869
469,2353,4.0,965334169
95,7361,5.0,1105400794
283,671,4.0,901228418
68,93287,4.0,1346109910
79,457,4.0,975281934
483,6874,5.0,1415579179
414,383,3.0,961513534
490,53972,3.0,1328145357
158,2605,2.5,1290764759
608,3698,2.0,1117505109
410,2144,4.0,990910239
118,1059,3.0,944923551
66,2648,5.0,1104645251
170,207,3.0,840473310
111,2174,4.5,1517441184
156,778,4.0,939884874
19,3744,2.0,965702866
610,53022,4.5,1479542417
356,31878,4.0,1229139447
263,1111,4.0,940384593
221,31610,4.0,1121365330
200,7293,5.0,1229887837
186,2369,4.0,1031081475
580,6985,2.5,1167673721
226,7173,2.5,1097544901
306,4886,3.0,1518380206
232,4896,3.5,1218166089
573,102125,5.0,1370377430
135,788,4.0,1009692784
225,1975,4.0,949261369
414,91529,4.5,1357156227
78,589,4.5,1252574790
64,6373,3.5,1161521692
382,116887,3.5,1515171056
221,5945,4.5,1111177808
464,2021,4.5,1287399741
286,2762,5.0,1119563021
177,76093,5.0,1435526185
274,185,3.0,1171428455
448,45186,2.5,1146931490
363,7153,3.0,1502584386
93,2396,4.0,942766804
522,3911,2.5,1254101231
590,1303,3.5,1258783171
265,2985,4.0,965315001
414,280,4.0,961518040
555,1991,4.0,978823349
57,1060,3.0,972173722
414,55052,3.5,1249835170
56,196,3.0,835799366
112,3147,5.0,1444606653
195,4019,4.0,978994367
562,1097,3.5,1368897641
24,132660,4.0,1458976352
534,37386,4.0,1459787997
282,919,5.0,1378495687
47,539,3.0,1496209510
563,7380,3.0,1441845645
182,2857,4.0,1066667577
89,117109,4.5,1520409426
220,3994,3.5,1230061848
305,25,3.0,1518197993
417,2712,5.0,1529283542
554,2570,3.0,944899345
534,86332,3.5,1459787998
176,370,3.0,840108893
200,56949,4.0,1229876928
160,3238,1.0,981310684
599,136449,4.0,1519243804
139,54995,0.5,1453925168
89,171811,4.0,1520409555
275,2324,5.0,1049076484
610,5673,5.0,1493845252
28,1608,2.0,1242290718
91,21,4.0,1112712052
377,84799,4.5,1340345653
243,173,3.0,837155242
119,88163,4.0,1448750538
536,590,3.0,832839783
18,1148,4.5,1455050359
419,1206,4.5,1322336862
565,300,4.0,846533367
91,5640,3.0,1112717816
222,103137,1.5,1391347084
182,6217,4.5,1054781520
448,355,2.0,1019127065
132,8874,3.5,1329983684
82,2028,3.5,1084467835
63,3949,5.0,1443199859
42,3361,4.0,996258165
391,920,5.0,1030945265
199,1278,5.0,946523712
540,6365,3.5,1179108682
34,3977,4.5,1162047944
605,2617,5.0,1277175791
413,4993,5.0,1484439852
113,1018,3.0,980307261
552,3155,2.0,1112151386
468,300,4.0,831400480
177,5418,3.5,1435524233
109,516,3.0,841142032
292,3893,2.0,1041613291
17,68358,4.5,1322629267
438,4368,2.5,1105654348
448,90738,1.5,1373743906
604,60,4.0,832080939
89,91355,5.0,1520409490
560,111759,3.0,1469648012
524,260,5.0,851609016
263,3967,4.0,1090948179
71,260,3.0,864737969
580,46530,3.0,1167674588
30,68954,5.0,1500370450
496,2950,1.0,1415165587
359,6377,4.5,1198113099
522,1645,4.5,1297482493
449,2006,1.0,1053199018
453,4223,4.0,1005965973
328,858,5.0,1494206973
520,4677,4.0,1326611107
313,1265,4.0,1030555541
307,5309,1.5,1186173038
417,27773,5.0,1529283992
600,2706,1.5,1237709923
307,6249,2.0,1186086798
387,743,1.5,1158561248
292,3113,4.0,1015374801
605,6593,2.5,1277175813
391,3503,5.0,1030827198
599,487,2.0,1519368091
210,6541,4.0,1527266071
227,109374,5.0,1447209840
86,74553,3.5,1344204907
610,53519,3.5,1493849563
373,249,5.0,846830536
561,1544,2.5,1491091586
517,30825,1.0,1487957371
122,50,5.0,1461561151
177,1945,5.0,1435535454
219,19,2.5,1194932235
358,49130,4.0,1339546496
561,434,2.5,1491094563
525,5785,0.5,1476479806
360,1407,4.0,884997534
462,3425,2.5,1123893607
199,2875,2.0,940373078
509,3996,3.5,1435993256
246,69481,5.0,1354126748
453,5464,4.0,1034602280
489,5816,3.0,1334170302
448,75816,2.0,1340478819
80,56174,4.5,1377308393
303,920,3.0,1053302773
177,2018,3.0,1435535114
332,2919,4.5,1352673886
89,139157,4.5,1520409499
18,72378,3.0,1455529598
249,45672,4.5,1353800887
122,296,5.0,1461561354
119,4239,4.0,1435944545
177,1682,3.5,1435533734
117,480,4.0,844162832
377,87287,4.0,1340343926
414,8,3.0,961594849
377,1172,4.5,1340341876
610,7319,3.0,1493848336
592,24,4.0,837350801
414,1206,5.0,961514724
599,4387,3.5,1519179929
480,3100,3.0,1179179396
483,2268,3.0,1181495171
233,3081,4.0,1532964947
564,151315,4.0,1478454407
280,3114,4.0,1348532299
121,555,4.0,847656290
232,4343,2.5,1218167479
610,6947,4.0,1493846749
346,1997,4.0,1125859006
8,2,4.0,839463806
202,1639,4.0,974925403
603,1042,3.0,963178488
36,4025,2.0,1100803619
410,904,5.0,990728692
64,344,3.5,1161520033
514,4995,4.0,1533949192
600,2985,2.0,1237851151
274,46335,1.5,1171830533
509,6889,3.0,1435996402
380,736,3.0,1493667400
560,485,3.5,1469648914
288,3927,2.0,975691429
177,4995,4.0,1435524227
474,1250,4.0,1082983320
332,1393,4.0,1352671598
530,587,5.0,843227030
104,59501,3.5,1357584330
475,5418,4.5,1498031707
307,6482,2.0,1186173834
195,2952,3.0,974705766
137,951,5.0,1204859789
372,1390,4.0,874415666
173,500,4.0,843397993
186,1193,4.0,1031072107
122,48780,5.0,1461561434
226,2514,2.5,1095694744
220,51662,4.5,1230060255
89,32596,3.0,1520408721
381,8464,3.5,1200824522
594,31433,4.5,1129084042
318,72378,3.5,1426106383
357,6870,3.5,1348610427
41,115569,4.0,1458939768
374,329,3.0,849089125
57,551,4.0,969753400
518,3753,2.5,1056907610
567,152081,2.5,1525288098
380,5971,5.0,1493494879
249,98809,4.5,1356003302
68,83803,4.0,1305861313
105,8958,4.0,1446572532
567,2951,1.5,1525289031
102,457,4.0,835875992
232,42728,2.5,1206995969
510,3897,3.0,1141158908
608,47,4.5,1117162426
182,912,5.0,1054780481
221,2,3.5,1111177796
438,6266,3.5,1105654150
68,6753,3.0,1269123223
169,6537,3.0,1059427411
599,3300,2.5,1498517397
318,924,3.5,1312876245
474,2615,3.0,1069686851
555,1374,3.0,978821670
440,1921,3.5,1237569118
68,377,5.0,1158531516
607,480,4.0,963080125
155,3052,4.0,961861610
288,587,3.0,976139854
363,1517,4.0,1502584426
356,3210,4.5,1229140298
140,1343,3.0,949667094
509,53322,3.0,1435994136
509,112852,4.0,1436393160
387,2657,2.5,1178420144
298,4340,1.5,1449593004
416,2997,5.0,1187496722
380,6537,4.0,1494071267
29,2028,5.0,1362016835
459,5349,4.0,1520233572
608,43928,2.0,1147527532
232,5679,2.5,1218169437
64,3147,4.0,1161520923
1,2094,5.0,964982653
263,5463,2.0,1033172419
17,2502,4.5,1322629245
474,2942,3.0,1047044007
156,62,2.0,1106854830
600,5952,5.0,1237764306
474,1125,3.0,978576312
340,480,5.0,848666393
103,91671,1.0,1431956774
80,5989,4.5,1377308736
28,52604,2.0,1242288430
483,101612,4.0,1415576253
177,4306,4.0,1435524183
599,1544,2.5,1498516489
489,2987,3.5,1333101575
509,111362,3.5,1435994914
499,1967,4.0,1289960515
91,2692,4.0,1112712146
385,1206,5.0,865024776
199,608,5.0,940372304
62,1193,4.0,1521488855
45,5283,5.0,1020802436
414,357,4.0,961438351
306,104908,3.0,1518327312
362,33794,4.5,1530639807
600,2408,3.0,1237714637
219,6333,3.0,1194686356
483,6773,3.0,1215542963
64,5690,5.0,1161530765
448,109576,1.5,1430758387
269,3,4.0,850865480
356,208,4.0,1229142846
101,3578,4.0,968441029
462,1225,3.5,1121921051
282,2064,3.5,1514068367
104,2485,3.0,1048590689
425,150,3.0,1085477188
59,110,2.0,953609098
307,288,4.0,1203528213
78,68358,4.0,1252575239
610,6615,3.0,1493848161
608,3271,4.0,1117491332
257,1288,4.5,1141625606
357,49272,3.5,1348610237
414,168252,4.0,1511535789
105,163134,4.5,1526206894
455,151,3.0,836436222
96,434,4.0,964774257
36,1358,2.5,1100803352
552,6503,2.0,1112151091
160,315,1.0,971115815
27,3037,4.0,965150115
538,7888,5.0,1307846856
381,48780,4.0,1164382765
555,2150,5.0,978745868
414,1527,5.0,961514893
73,50601,4.0,1464198633
608,2953,1.0,1117505162
226,44195,4.5,1161043180
209,57669,4.5,1524606499
445,5618,4.5,1454621790
186,1931,5.0,1031087825
462,2871,4.0,1370129504
534,3300,4.5,1459787995
59,111,5.0,953608356
91,4846,3.5,1112716970
509,86332,3.5,1435992685
448,7101,3.0,1074423259
590,3071,3.5,1258418754
380,719,3.0,1494803916
254,6218,1.5,1180443616
217,1409,2.0,955944284
168,1304,4.5,1306802184
309,1198,4.0,1166068294
387,4467,3.5,1094876718
599,1351,2.0,1519345560
610,1967,5.0,1493879438
103,4388,3.0,1431970057
474,497,5.0,974668666
282,1704,4.5,1378490576
599,5956,3.0,1498525573
288,3869,4.0,978619068
238,4265,3.0,1007931920
22,55820,4.0,1268726559
567,111781,2.5,1525287910
330,1270,4.0,1285904985
85,1414,2.0,889467139
298,104863,0.5,1452959679
15,96610,3.0,1510572815
606,5975,3.5,1171377174
534,2948,4.0,1465036790
17,1100,3.5,1305696352
68,802,3.0,1158533322
268,1303,5.0,940173830
21,1370,3.5,1418063292
247,40815,2.0,1467759774
508,2011,4.0,1268298269
382,1721,5.0,1515160906
356,2146,4.5,1229142976
298,8376,3.5,1447584611
103,586,4.0,1431957135
448,7372,3.0,1082793500
111,83134,3.0,1517441249
290,3307,5.0,974937850
599,99813,3.0,1519110893
240,225,4.0,849122324
98,4016,4.5,1532457794
339,81834,2.5,1460183497
318,59784,3.5,1340989523
89,59258,3.5,1520408646
599,168252,3.5,1498529615
140,1344,3.0,952101286
323,110730,1.5,1422640875
76,4878,2.5,1439165692
249,208,3.5,1353801005
18,1209,5.0,1455050528
307,69122,5.0,1244476616
111,8957,0.5,1516141066
552,5378,4.0,1111473022
249,109487,5.0,1430996944
183,2534,4.0,992331596
232,2,4.0,1085351710
414,3264,3.0,961438762
42,639,3.0,996221269
220,3421,4.5,1230069662
68,4378,2.0,1269122805
354,3798,3.5,1200865508
275,5505,3.0,1049076302
608,1059,3.0,1117415596
105,8529,4.0,1446610509
82,6879,3.5,1084519697
332,79091,4.0,1352672501
235,589,4.0,841422428
217,1894,3.0,955942294
608,2568,4.5,1117506487
469,1464,4.0,965846372
434,2011,3.5,1270606698
372,1401,4.0,874416280
307,6322,2.0,1186264703
21,130450,3.0,1452051910
483,99087,3.0,1415576826
603,3415,4.0,953926758
371,741,5.0,1407692836
587,2716,5.0,953138420
183,380,4.0,992331435
364,9,3.0,869443802
448,1755,4.0,1019141562
238,4958,4.0,1007931591
151,631,4.0,855947672
233,2054,2.0,1448816519
68,27660,3.0,1158533270
580,1214,4.0,1167792663
267,3113,4.0,959806897
287,4306,1.5,1110229957
151,1359,4.0,855947643
294,2406,2.0,966596095
448,1911,3.0,1019128431
298,59022,2.5,1447517223
474,3093,3.0,1100291895
414,1611,3.0,961517975
414,42011,2.5,1161961781
246,62999,4.5,1354133791
590,81591,4.0,1297830456
414,3000,5.0,982596920
137,1267,3.5,1204859004
391,2094,2.0,1032647761
506,61024,3.0,1424486988
503,5418,1.5,1335219405
391,3897,4.0,1032388454
234,1030,4.0,1004409156
534,44,4.0,1459788735
156,52,3.5,1106855391
587,2336,5.0,953142185
169,4142,3.5,1059494385
91,1610,4.5,1112712179
599,27124,2.0,1498510844
599,55267,2.5,1498514327
601,177765,4.5,1521397621
41,541,2.0,1459367431
67,79132,4.0,1501273757
560,7361,4.0,1469649373
448,2858,4.0,1043776610
19,745,4.0,965708982
474,1259,4.0,974666694
232,1688,2.0,1218170998
427,16,4.0,1053068794
477,1270,4.5,1200939690
169,661,4.0,1059427138
500,2671,1.0,1005528078
298,7173,2.0,1447598814
73,54503,1.5,1464196864
453,1573,5.0,1005967944
18,231,2.5,1455748462
429,289,5.0,828124616
346,357,4.5,1172693221
346,6711,3.5,1172692415
602,171,3.0,840876566
198,1968,3.0,1034196167
20,720,5.0,1054038502
64,1717,3.0,1161620664
590,1367,3.0,1266472847
474,34153,3.5,1134343886
44,786,2.0,869251910
66,2987,4.0,1113190027
307,1101,0.5,1186161510
346,6023,3.0,1125859125
84,1380,4.0,860397426
354,1240,4.0,1200870553
488,8368,5.0,1112382096
282,6059,4.5,1378489226
139,4975,0.5,1453924369
274,4030,1.5,1172007779
298,46723,1.0,1447598551
608,4733,0.5,1117507536
339,5816,2.5,1460183492
225,223,5.0,949111208
599,270,1.5,1519145669
68,52245,4.5,1261624235
414,169992,3.5,1514242062
598,46578,5.0,1430616971
56,165,3.0,835799081
534,58297,4.0,1459787997
345,969,4.5,1342827857
580,33794,5.0,1167673968
427,5219,2.0,1053070693
606,55069,4.0,1201789564
387,40966,3.5,1143011106
219,4022,3.5,1194827019
497,48394,2.0,1429128018
534,59784,4.0,1459787998
316,1485,3.0,1111493441
483,597,3.0,1178293142
480,6947,3.5,1179163644
525,33679,4.5,1476476307
419,27704,5.0,1322336918
83,8622,2.0,1332837807
25,187593,5.0,1535470534
590,2797,4.5,1258416809
291,5218,4.0,1453051567
256,64957,4.5,1446580671
68,2080,3.0,1158533618
68,60941,2.0,1240092834
84,406,3.0,860399107
183,3256,3.0,992331702
57,3441,4.0,965799608
474,4587,3.0,1060106206
606,973,4.0,1180551729
380,2951,5.0,1493473799
221,950,4.5,1119984208
28,6884,3.5,1242288799
105,3198,4.0,1448210238
140,800,4.0,949666942
590,3624,3.0,1258419738
112,110,3.5,1442535826
414,497,5.0,961438248
89,174681,3.5,1520408962
111,106916,3.5,1518640634
593,35836,4.5,1181008495
610,48043,4.0,1493845336
271,6787,3.5,1234302610
222,3409,2.5,1391353703
318,57368,4.0,1263848525
288,3189,3.5,1054568451
523,37729,5.0,1503126355
132,902,3.0,1157923328
21,34150,3.0,1468113542
41,1884,3.0,1458938941
160,903,4.0,971195858
452,2353,5.0,1019584545
305,8368,3.0,1511719270
606,3418,4.5,1171580077
414,1614,3.0,961596134
199,46578,2.5,1261363569
43,616,5.0,848994349
413,2694,5.0,1484440071
6,6,4.0,845553757
380,6721,3.0,1501787201
50,1281,3.5,1514239137
202,1227,3.0,974924755
106,85414,3.0,1467360772
368,2334,2.0,971276761
474,6228,4.0,1201833268
297,1358,4.0,900871748
567,114554,1.0,1525314283
28,3250,4.0,1242033046
414,52967,3.0,1344733198
487,6218,2.0,1428574317
96,3633,2.0,964772712
39,2085,3.0,974788841
403,61132,2.0,1225243497
196,70286,2.0,1460954229
294,1580,4.0,966595245
18,109374,4.0,1455735216
599,47,4.0,1498499364
448,146688,2.0,1472820632
44,605,1.0,869252901
99,349,5.0,829828005
602,194,2.0,840876597
352,61323,3.0,1493674345
216,1244,4.0,975212038
177,111921,5.0,1435720961
596,58559,4.0,1535627189
608,3147,4.0,1117337020
339,4995,5.0,1460183309
230,2605,3.5,1196304139
233,367,3.5,1448816479
422,2670,3.0,1010279788
344,5618,4.5,1420497259
91,3070,5.0,1112718040
204,3266,5.0,1327185596
424,45447,3.0,1457843932
169,5171,3.0,1059494397
561,44,2.0,1491091620
462,1343,3.5,1123893719
448,66785,4.0,1291482540
121,300,3.0,847656027
422,1193,5.0,986173189
414,2188,2.0,961436469
19,2496,3.0,965706683
246,95167,4.0,1354149468
610,1982,4.5,1479543071
200,1367,4.0,1229876861
597,1392,3.0,941557959
100,356,4.0,1100184829
524,1220,3.0,851609741
493,3863,1.0,1001562434
449,2395,4.0,1053198946
597,2476,3.0,941728937
66,32,5.0,1093747471
103,6373,3.5,1431957980
177,1059,3.0,1435534734
112,4993,5.0,1442535783
378,91529,4.5,1445346199
177,2791,3.0,1435534194
462,923,4.5,1121921147
29,1222,4.0,1308084128
108,4889,3.0,1042838935
232,2028,5.0,1241823312
462,356,2.5,1127100963
34,10,5.0,1162048773
42,2194,4.0,996258165
477,2997,4.0,1200939877
517,1380,1.0,1487958387
113,293,5.0,980051638
489,3067,4.5,1335695989
555,2671,4.0,978746676
64,3421,4.5,1161528832
219,41569,3.5,1194932289
599,2640,4.0,1498499019
321,355,3.0,843212641
